,game_str,play_per_game,outs
42681,y2_d070_RDO_RZQ,114.0,1.0
42687,y2_d071_XFE_RZQ,165.0,1.0
42714,y2_d039_XLB_RZQ,75.0,1.0
42741,y2_d010_TSZ_RZQ,63.0,1.0
42742,y2_d010_TSZ_RZQ,178.0,1.0
42745,y2_d054_PTB_YJD,40.0,1.0
42749,y2_d066_HKR_RZQ,223.0,1.0
42766,y1_d007_JJS_YJD,149.0,1.0
42791,y1_d071_ACN_QEA,81.0,1.0
42792,y1_d071_ACN_QEA,143.0,1.0
42798,y1_d091_DYE_RZQ,254.0,1.0
42814,y1_d016_OXG_QEA,277.0,1.0
42815,y1_d016_OXG_QEA,300.0,1.0
42831,y1_d056_OXG_QEA,214.0,1.0
42852,y2_d005_NSO_YJD,172.0,1.0
42857,y2_d011_RQJ_YJD,263.0,1.0
42882,y2_d090_NYA_YJD,33.0,1.0
42888,y1_d012_IXC_QEA,70.0,1.0
42901,y1_d058_OXG_QEA,83.0,1.0
42903,y1_d080_PVJ_RZQ,206.0,1.0
42914,y2_d009_TSZ_RZQ,29.0,1.0
42929,y2_d028_YUH_RZQ,199.0,1.0
42957,y1_d074_UWE_YJD,46.0,1.0
42958,y1_d075_PHS_RZQ,228.0,1.0
42968,y2_d010_JMJ_YJD,251.0,1.0
42977,y2_d042_RZQ_YJD,16.0,1.0
42987,y2_d056_IAK_RZQ,26.0,1.0
42991,y2_d057_IAK_RZQ,96.0,1.0
42999,y2_d024_ALA_YJD,258.0,1.0
43006,y2_d050_DYE_RZQ,250.0,1.0
43019,y2_d095_QZE_RZQ,20.0,1.0
43032,y2_d069_RDO_RZQ,165.0,1.0
43035,y2_d070_RDO_RZQ,179.0,1.0
43039,y2_d071_XFE_RZQ,31.0,1.0
43071,y1_d056_OXG_QEA,90.0,1.0
43103,y2_d071_DYE_YJD,313.0,1.0
43111,y1_d009_GEA_YJD,121.0,1.0
43119,y1_d045_MHY_RZQ,299.0,1.0
43125,y1_d049_UPU_YJD,57.0,1.0
43126,y1_d049_UPU_YJD,66.0,1.0
43127,y1_d049_UPU_YJD,225.0,1.0
43135,y1_d096_WNA_RZQ,45.0,1.0
43143,y2_d073_XFE_RZQ,59.0,1.0
43145,y2_d096_QZE_RZQ,10.0,1.0
43154,y1_d022_AKX_YJD,266.0,1.0
43173,y1_d082_FBP_QEA,85.0,1.0
43188,y2_d004_GHD_YJD,182.0,1.0
43214,y2_d067_ESW_YJD,169.0,1.0
43215,y2_d072_DYE_YJD,66.0,1.0
43223,y1_d026_JIL_RZQ,109.0,1.0
43239,y1_d067_IAQ_YJD,101.0,1.0
43253,y2_d053_PTB_YJD,271.0,1.0
43255,y2_d060_POW_YJD,56.0,1.0
43261,y2_d081_YJD_RZQ,206.0,1.0
43269,y2_d089_DYE_RZQ,172.0,1.0
43278,y1_d007_JJS_YJD,27.0,1.0
43281,y1_d007_JJS_YJD,220.0,1.0
43289,y1_d023_AKX_YJD,232.0,1.0
43344,y2_d051_DYE_RZQ,28.0,1.0
43362,y2_d099_YJD_RZQ,149.0,1.0
43369,y1_d094_KQQ_YJD,250.0,1.0
43378,y2_d003_GHD_YJD,182.0,1.0
43384,y2_d017_GIS_RZQ,152.0,1.0
43389,y2_d024_ALA_YJD,241.0,1.0
43393,y1_d010_GEA_YJD,146.0,1.0
43396,y1_d015_IXC_QEA,66.0,1.0
43400,y1_d024_AKX_YJD,218.0,1.0
43404,y1_d036_HMN_RZQ,41.0,1.0
43409,y1_d037_HMN_RZQ,14.0,1.0
43426,y1_d093_DYE_RZQ,235.0,1.0
43427,y1_d093_DYE_RZQ,301.0,1.0
43446,y2_d037_UKI_RZQ,264.0,1.0
43455,y1_d001_CGA_QEA,103.0,1.0
43465,y1_d039_HMN_RZQ,109.0,1.0
43493,y1_d067_IAQ_YJD,149.0,1.0
43504,y1_d088_CRQ_QEA,118.0,1.0
43509,y2_d035_KNB_YJD,207.0,1.0
43514,y2_d050_DYE_RZQ,76.0,1.0
43529,y1_d099_MRJ_YJD,218.0,1.0
43531,y2_d007_DYE_RZQ,280.0,1.0
43533,y2_d007_NSO_YJD,68.0,1.0
43537,y2_d012_BVD_RZQ,246.0,1.0
43539,y2_d019_GIS_RZQ,66.0,1.0
43544,y2_d037_UKI_RZQ,113.0,1.0
43557,y1_d050_STK_QEA,8.0,1.0
43568,y1_d084_YJD_RZQ,122.0,1.0
43607,y1_d021_JFU_YJD,66.0,1.0
43614,y1_d040_TKJ_YJD,234.0,1.0
43634,y2_d002_GHD_YJD,125.0,1.0
43658,y2_d051_DYE_RZQ,210.0,1.0
43670,y2_d094_QZE_RZQ,201.0,1.0
43671,y2_d094_QZE_RZQ,210.0,2.0
43678,y1_d004_CGA_QEA,115.0,1.0
43689,y1_d036_HMN_RZQ,111.0,1.0
43690,y1_d044_WJU_QEA,19.0,1.0
43694,y1_d064_IAQ_YJD,186.0,1.0
43698,y1_d066_IAQ_YJD,233.0,1.0
43702,y1_d008_MCJ_RZQ,315.0,1.0
43735,y2_d031_IKJ_RZQ,41.0,1.0
43750,y2_d075_VZE_YJD,242.0,1.0
43760,y1_d041_TKJ_YJD,86.0,1.0
43761,y1_d041_TKJ_YJD,130.0,1.0
43784,y1_d087_CRQ_QEA,187.0,1.0
43786,y2_d014_TEQ_YJD,226.0,1.0
43799,y2_d041_XLB_RZQ,202.0,1.0
43809,y2_d062_KIR_RZQ,62.0,1.0
43810,y2_d062_KIR_RZQ,88.0,1.0
43811,y2_d062_KIR_RZQ,127.0,1.0
43813,y2_d064_ESW_YJD,160.0,1.0
43817,y2_d067_HKR_RZQ,38.0,1.0
43832,y2_d078_MGJ_RZQ,75.0,1.0
43836,y2_d084_LFS_YJD,24.0,1.0
43840,y2_d084_LFS_YJD,338.0,1.0
43865,y2_d039_XLB_RZQ,53.0,1.0
43870,y2_d042_RZQ_YJD,278.0,1.0
43919,y1_d048_STK_QEA,195.0,1.0
43925,y1_d071_ACN_QEA,190.0,1.0
43935,y1_d092_DYE_RZQ,267.0,1.0
43952,y1_d047_MHY_RZQ,217.0,1.0
43966,y1_d057_OXG_QEA,198.0,1.0
43968,y1_d057_OXG_QEA,288.0,1.0
43969,y1_d070_ACN_QEA,282.0,1.0
43972,y1_d073_UWE_YJD,40.0,1.0
43984,y2_d011_RQJ_YJD,121.0,1.0
43986,y2_d025_ALA_YJD,225.0,1.0
43990,y2_d026_YUH_RZQ,230.0,1.0
44009,y2_d083_WMI_YJD,288.0,1.0
44012,y2_d089_DYE_RZQ,189.0,1.0
44025,y1_d050_JZK_RZQ,257.0,1.0
44051,y2_d026_VMN_YJD,256.0,1.0
44072,y2_d074.5_VZE_YJD,107.0,1.0
44104,y2_d056_IAK_RZQ,93.0,1.0
44121,y2_d045_IHI_YJD,62.0,1.0
44155,y2_d069_RDO_RZQ,87.0,1.0
44168,y2_d083.5_WMI_YJD,60.0,1.0
44190,y1_d047_MHY_RZQ,68.0,1.0
44206,y1_d073_UWE_YJD,257.0,1.0
44213,y1_d086_DYE_YJD,78.0,1.0
44216,y1_d086_DYE_YJD,270.0,1.0
44218,y2_d002_BEJ_RZQ,185.0,1.0
44223,y2_d054_PTB_YJD,140.0,1.0
44246,y1_d029_CMS_YJD,151.0,1.0
44249,y1_d045_MHY_RZQ,36.0,1.0
44255,y1_d047_VHS_YJD,48.0,1.0
44263,y1_d074_PHS_RZQ,141.0,1.0
44277,y2_d068_RDO_RZQ,7.0,1.0
44280,y1_d006_MCJ_RZQ,96.0,1.0
44310,y1_d064_UEX_RZQ,149.0,1.0
44319,y1_d080_FBP_QEA,130.0,1.0
44327,y1_d085_YJD_RZQ,131.0,1.0
44334,y1_d089_CRQ_QEA,27.0,1.0
44350,y2_d009_JMJ_YJD,13.0,1.0
44355,y2_d012_RQJ_YJD,98.0,1.0
44378,y1_d058_KJH_RZQ,200.0,1.0
44392,y1_d079_PVJ_RZQ,87.0,1.0
44416,y1_d018_OXG_QEA,205.0,3.0
44418,y1_d018_OXG_QEA,278.0,1.0
44434,y1_d067_OWH_QEA,329.0,1.0
44444,y2_d027_YUH_RZQ,39.0,1.0
44472,y1_d030_CMS_YJD,322.0,1.0
44475,y1_d043_WJU_QEA,165.0,1.0
44485,y1_d068_OWH_QEA,236.0,1.0
44487,y1_d071_ACN_QEA,50.0,3.0
44501,y2_d005_DYE_RZQ,207.0,1.0
44504,y2_d006_DYE_RZQ,20.0,1.0
44515,y2_d051_DYE_RZQ,278.0,1.0
44531,y1_d094_KQQ_YJD,143.0,1.0
44546,y2_d004_GHD_YJD,251.0,1.0
44557,y2_d012_RQJ_YJD,254.0,1.0
44566,y2_d024_ALA_YJD,227.0,1.0
44595,y1_d064_IAQ_YJD,33.0,1.0
44599,y1_d065_OWH_QEA,56.0,1.0
44610,y1_d099_MRJ_YJD,120.0,1.0
44614,y2_d007_NSO_YJD,132.0,1.0
44621,y2_d013_RQJ_YJD,183.0,1.0
44655,y1_d055_APZ_QEA,196.0,1.0
44656,y1_d057_WZR_YJD,215.0,1.0
44666,y1_d075_PHS_RZQ,134.0,1.0
44701,y2_d063_KIR_RZQ,173.0,1.0
44727,y2_d007_DYE_RZQ,115.0,1.0
44743,y2_d027_VMN_YJD,36.0,1.0
44767,y1_d054_APZ_QEA,25.0,1.0
44770,y1_d054_APZ_QEA,194.0,1.0
44777,y1_d087_CRQ_QEA,87.0,1.0
44791,y2_d041_XLB_RZQ,130.0,1.0
44793,y2_d041_XLB_RZQ,175.0,1.0
44796,y2_d043_RZQ_YJD,4.0,1.0
44811,y1_d021_JFU_YJD,112.0,1.0
44831,y1_d074_PHS_RZQ,99.0,1.0
44847,y2_d046_IHI_YJD,18.0,1.0
44849,y2_d052_PTB_YJD,7.0,1.0
44852,y2_d052_PTB_YJD,329.0,1.0
44919,y2_d009_TSZ_RZQ,125.0,1.0
44921,y2_d020_GIS_RZQ,160.0,1.0
44928,y2_d028_VMN_YJD,341.0,2.0
44948,y2_d098_YJD_RZQ,96.0,1.0
44963,y1_d054_APZ_QEA,47.0,1.0
44964,y1_d054_APZ_QEA,135.0,1.0
44967,y1_d057_KJH_RZQ,66.0,1.0
44971,y1_d060_JNJ_QEA,144.0,1.0
44975,y1_d083_YJD_RZQ,289.0,1.0
44979,y2_d014_TEQ_YJD,113.0,1.0
45031,y2_d042_RZQ_YJD,64.0,1.0
45035,y2_d042_RZQ_YJD,244.0,1.0
45043,y2_d073_XFE_RZQ,111.0,1.0
45050,y2_d047_IHI_YJD,259.0,1.0
45054,y2_d066_HKR_RZQ,2.0,1.0
45140,y1_d086_DYE_YJD,309.0,1.0
45147,y2_d005_NSO_YJD,226.0,1.0
45152,y2_d011_RQJ_YJD,232.0,1.0
45165,y2_d065_HKR_RZQ,22.0,1.0
45185,y2_d089_DYE_RZQ,194.0,1.0
45186,y2_d090_NYA_YJD,291.0,1.0
45189,y2_d092_NYA_YJD,103.0,1.0
45190,y2_d092_NYA_YJD,221.0,1.0
45194,y1_d012_IXC_QEA,86.0,1.0
45196,y1_d012_IXC_QEA,173.0,1.0
45197,y1_d038_HMN_RZQ,4.0,1.0
45205,y1_d051_JZK_RZQ,187.0,1.0
45227,y1_d096_XAX_QEA,173.0,1.0
45241,y2_d028_YUH_RZQ,43.0,1.0
45272,y1_d100_MRJ_YJD,204.0,1.0
45311,y2_d045_IHI_YJD,91.0,1.0
45317,y2_d050_DYE_RZQ,283.0,1.0
45324,y2_d086_LFS_YJD,168.0,1.0
45326,y2_d087_DYE_RZQ,39.0,1.0
45328,y2_d095_QZE_RZQ,191.0,1.0
45355,y2_d084_LFS_YJD,178.0,1.0
45357,y2_d084_LFS_YJD,315.0,1.0
45359,y2_d084_LFS_YJD,366.0,1.0
45360,y2_d088_DYE_RZQ,144.0,1.0
45364,y1_d006_JJS_YJD,46.0,1.0
45375,y1_d051_UPU_YJD,275.0,1.0
45380,y1_d056_OXG_QEA,38.0,1.0
45382,y1_d056_WZR_YJD,194.0,1.0
45390,y1_d073_PHS_RZQ,62.0,1.0
45415,y2_d010_TSZ_RZQ,188.0,1.0
45416,y2_d010_TSZ_RZQ,196.0,1.0
45431,y2_d097_YJD_RZQ,53.0,1.0
45440,y1_d040_TKJ_YJD,134.0,1.0
45445,y1_d045_VHS_YJD,129.0,1.0
45457,y2_d061_KIR_RZQ,213.0,1.0
45470,y1_d022_AKX_YJD,135.0,1.0
45476,y1_d052_APZ_QEA,346.0,1.0
45482,y1_d058_WZR_YJD,94.0,1.0
45484,y1_d058_WZR_YJD,133.0,1.0
45488,y1_d064_UEX_RZQ,169.0,1.0
45490,y1_d066_OWH_QEA,137.0,1.0
45500,y1_d086_CRQ_QEA,144.0,1.0
45511,y1_d095_WNA_RZQ,222.0,1.0
45512,y2_d003_GHD_YJD,49.0,1.0
45578,y1_d063_HCI_RZQ,247.0,1.0
45593,y2_d025_ALA_YJD,251.0,1.0
45599,y2_d036_UKI_RZQ,15.0,1.0
45600,y2_d036_UKI_RZQ,125.0,1.0
45638,y1_d081_FBP_QEA,247.0,1.0
45642,y1_d091_DYE_RZQ,233.0,1.0
45697,y2_d012_RQJ_YJD,198.0,1.0
45726,y1_d079_FBP_QEA,179.0,1.0
45728,y1_d093_DYE_RZQ,12.0,1.0
45751,y1_d011_GEA_YJD,99.0,1.0
45759,y1_d018_OXG_QEA,185.0,1.0
45774,y1_d046_WJU_QEA,145.0,1.0
45826,y2_d055_IAK_RZQ,301.0,1.0
45845,y1_d099_MRJ_YJD,67.0,1.0
45895,y2_d014_TEQ_YJD,91.0,1.0
45908,y2_d043_RZQ_YJD,223.0,1.0
45913,y2_d072_DYE_YJD,8.0,1.0
45919,y1_d040_TKJ_YJD,182.0,1.0
45920,y1_d045_MHY_RZQ,21.0,1.0
45937,y1_d090_DYE_RZQ,174.0,1.0
45940,y2_d002_GHD_YJD,19.0,1.0
45946,y2_d006_DYE_RZQ,162.0,1.0
45956,y2_d023_DMS_RZQ,105.0,1.0
45971,y1_d009_DYE_RZQ,308.0,1.0
45974,y1_d015_IXC_QEA,60.0,1.0
45983,y1_d036_HMN_RZQ,100.0,1.0
46017,y1_d050_JZK_RZQ,174.0,1.0
46025,y1_d080_PVJ_RZQ,212.0,1.0
46031,y2_d009_TSZ_RZQ,12.0,1.0
46054,y2_d077_MGJ_RZQ,165.0,1.0
46091,y2_d015_TEQ_YJD,180.0,1.0
46094,y2_d030_IKJ_RZQ,56.0,1.0
46148,y2_d042_RZQ_YJD,78.0,1.0
46160,y2_d068_RDO_RZQ,184.0,1.0
46162,y2_d068_RDO_RZQ,270.0,1.0
46185,y2_d073_DYE_YJD,87.0,1.0
46203,y2_d091_NYA_YJD,227.0,1.0
46217,y1_d068_OWH_QEA,299.0,1.0
46228,y1_d092_DYE_RZQ,191.0,1.0
46230,y1_d092_DYE_RZQ,301.0,1.0
46236,y1_d016_OXG_QEA,102.0,1.0
46251,y1_d051_UPU_YJD,205.0,1.0
46271,y1_d086_DYE_YJD,278.0,1.0
46273,y1_d096_KQQ_YJD,179.0,1.0
46276,y2_d011_RQJ_YJD,182.0,1.0
46279,y2_d026_YUH_RZQ,196.0,1.0
46289,y2_d072_XFE_RZQ,241.0,1.0
46312,y1_d050_JZK_RZQ,192.0,1.0
46319,y1_d058_OXG_QEA,174.0,1.0
46327,y2_d009_TSZ_RZQ,182.0,1.0
46328,y2_d020_GIS_RZQ,9.0,1.0
46350,y2_d098_YJD_RZQ,179.0,1.0
46358,y1_d095_KQQ_YJD,133.0,1.0
46364,y2_d008_JMJ_YJD,78.0,1.0
46379,y2_d056_IAK_RZQ,91.0,1.0
46401,y2_d058_POW_YJD,150.0,1.0
46405,y2_d086_LFS_YJD,300.0,1.0
46416,y2_d067_HKR_RZQ,90.0,1.0
46425,y2_d080_YJD_RZQ,260.0,1.0
46427,y2_d084_LFS_YJD,95.0,1.0
46437,y1_d046_MHY_RZQ,53.0,1.0
46445,y1_d048_MHY_RZQ,258.0,1.0
46456,y1_d070_ACN_QEA,7.0,1.0
46472,y2_d002_BEJ_RZQ,86.0,1.0
46505,y1_d029_CMS_YJD,237.0,1.0
46513,y1_d040_TKJ_YJD,275.0,1.0
46540,y1_d014_IXC_QEA,147.0,1.0
46559,y1_d066_OWH_QEA,83.0,1.0
46576,y1_d095_WNA_RZQ,83.0,1.0
46584,y2_d009_JMJ_YJD,140.0,1.0
46615,y1_d079_PVJ_RZQ,83.0,1.0
46617,y1_d079_PVJ_RZQ,262.0,1.0
46637,y1_d018_OXG_QEA,80.0,1.0
46655,y1_d067_IAQ_YJD,256.0,1.0
46659,y1_d067_OWH_QEA,301.0,1.0
46664,y2_d011_RQJ_YJD,167.0,1.0
46674,y2_d036_UKI_RZQ,8.0,1.0
46680,y2_d072_XFE_RZQ,188.0,1.0
46699,y1_d023_AKX_YJD,270.0,1.0
46708,y1_d049_STK_QEA,265.0,1.0
46726,y2_d008_TSZ_RZQ,89.0,1.0
46737,y2_d052_PTB_YJD,347.0,1.0
46780,y1_d005_JJS_YJD,128.0,1.0
46799,y1_d044_WJU_QEA,291.0,1.0
46814,y1_d077_GAX_YJD,227.0,1.0
46830,y2_d012_BVD_RZQ,62.0,1.0
46831,y2_d012_BVD_RZQ,156.0,1.0
46852,y1_d039_HMN_RZQ,257.0,1.0
46857,y1_d053_APZ_QEA,133.0,1.0
46866,y1_d067_IAQ_YJD,155.0,1.0
46876,y1_d088_CRQ_QEA,57.0,1.0
46881,y2_d032_KNB_YJD,224.0,1.0
46885,y2_d035_KNB_YJD,170.0,1.0
46911,y2_d095_QZE_RZQ,64.0,1.0
46916,y1_d079_FBP_QEA,54.0,3.0
46918,y1_d079_FBP_QEA,251.0,1.0
46943,y2_d013_RQJ_YJD,136.0,1.0
46949,y2_d033_KNB_YJD,54.0,1.0
46967,y1_d050_STK_QEA,112.0,3.0
46971,y1_d065_UEX_RZQ,112.0,1.0
46994,y2_d072_DYE_YJD,84.0,1.0
46995,y2_d072_DYE_YJD,175.0,1.0
47021,y1_d067_UEX_RZQ,22.0,1.0
47041,y2_d006_DYE_RZQ,41.0,1.0
47054,y2_d052_PTB_YJD,121.0,1.0
47059,y2_d094_QZE_RZQ,256.0,1.0
47065,y1_d015_IXC_QEA,217.0,1.0
47069,y1_d027_JIL_RZQ,429.0,1.0
47097,y1_d058_OXG_QEA,115.0,1.0
47104,y1_d081_PVJ_RZQ,262.0,1.0
47111,y2_d026_VMN_YJD,166.0,1.0
47129,y2_d040_XLB_RZQ,141.0,1.0
47131,y2_d044_RZQ_YJD,154.0,1.0
47143,y1_d020_JFU_YJD,67.0,1.0
47164,y2_d030_IKJ_RZQ,61.0,1.0
47172,y2_d041_XLB_RZQ,261.0,1.0
47176,y2_d062_KIR_RZQ,23.0,1.0
47182,y2_d066_ESW_YJD,85.0,1.0
47190,y2_d071_XFE_RZQ,134.0,1.0
47195,y2_d080_YJD_RZQ,12.0,1.0
47198,y2_d084_LFS_YJD,85.0,1.0
47205,y2_d010_JMJ_YJD,26.0,1.0
47228,y2_d061_KIR_RZQ,232.0,1.0
47245,y2_d071_DYE_YJD,82.0,1.0
47250,y2_d079_YJD_RZQ,281.0,1.0
47254,y2_d085.5_LFS_YJD,126.0,1.0
47274,y1_d048_STK_QEA,226.0,1.0
47276,y1_d049_STK_QEA,203.0,1.0
47280,y1_d059_JNJ_QEA,175.0,1.0
47288,y1_d071_ACN_QEA,275.0,3.0
47290,y1_d081_FBP_QEA,13.0,1.0
47295,y1_d092_DYE_RZQ,128.0,1.0
47310,y1_d010_DYE_RZQ,311.0,1.0
47326,y1_d057_OXG_QEA,95.0,1.0
47327,y1_d057_OXG_QEA,208.0,1.0
47330,y1_d073_UWE_YJD,99.0,1.0
47335,y1_d078_GAX_YJD,244.0,1.0
47345,y2_d025_ALA_YJD,140.0,1.0
47347,y2_d027_YUH_RZQ,90.0,1.0
47357,y2_d072_XFE_RZQ,77.0,1.0
47361,y2_d072_XFE_RZQ,245.0,1.0
47397,y1_d080_PVJ_RZQ,199.0,1.0
47407,y1_d096_XAX_QEA,154.0,1.0
47424,y2_d044_RZQ_YJD,140.0,1.0
47435,y2_d098_YJD_RZQ,83.0,1.0
47451,y2_d008_JMJ_YJD,71.0,1.0
47462,y2_d024.5_ALA_YJD,27.0,1.0
47468,y2_d056_IAK_RZQ,251.0,1.0
47470,y2_d057_IAK_RZQ,109.0,1.0
47495,y2_d086_LFS_YJD,258.0,1.0
47501,y2_d095_QZE_RZQ,102.0,1.0
47518,y2_d083.5_WMI_YJD,17.0,1.0
47525,y2_d084_LFS_YJD,192.0,1.0
47534,y1_d048_MHY_RZQ,6.0,1.0
47547,y1_d056_OXG_QEA,117.0,1.0
47563,y1_d086_DYE_YJD,90.0,1.0
47569,y1_d096_KQQ_YJD,249.0,1.0
47577,y2_d071_DYE_YJD,68.0,1.0
47579,y2_d073_DYE_YJD,225.0,1.0
47590,y2_d091_NYA_YJD,218.0,1.0
47599,y1_d035_AVV_YJD,264.0,1.0
47604,y1_d045_MHY_RZQ,146.0,3.0
47637,y1_d052_APZ_QEA,322.0,1.0
47640,y1_d064_UEX_RZQ,9.0,1.0
47650,y1_d080_FBP_QEA,212.0,1.0
47662,y1_d095_WNA_RZQ,123.0,1.0
47674,y2_d012_RQJ_YJD,152.0,1.0
47701,y2_d074_VZE_YJD,218.0,1.0
47712,y1_d039_HMN_RZQ,52.0,1.0
47715,y1_d039_HMN_RZQ,200.0,1.0
47745,y1_d072_ACN_QEA,10.0,1.0
47748,y2_d005_NSO_YJD,271.0,1.0
47752,y2_d011_RQJ_YJD,249.0,1.0
47755,y2_d025_ALA_YJD,260.0,1.0
47788,y1_d034_AVV_YJD,118.0,1.0
47826,y2_d006_DYE_RZQ,81.0,1.0
47851,y1_d085_YJD_RZQ,179.0,1.0
47852,y1_d085_YJD_RZQ,182.0,1.0
47889,y1_d036_HMN_RZQ,168.0,1.0
47895,y1_d044_WJU_QEA,296.0,1.0
47913,y2_d007_DYE_RZQ,133.0,1.0
47920,y2_d033_KNB_YJD,14.0,1.0
47945,y1_d018_OXG_QEA,345.0,1.0
47955,y1_d046_WJU_QEA,59.0,1.0
47994,y2_d050_DYE_RZQ,295.0,1.0
47998,y2_d058_POW_YJD,21.0,1.0
48045,y2_d015_TEQ_YJD,65.0,2.0
48071,y1_d045_MHY_RZQ,169.0,1.0
48086,y1_d090_DYE_RZQ,265.0,1.0
48104,y2_d022_DMS_RZQ,51.0,1.0
48109,y2_d051_DYE_RZQ,98.0,1.0
48126,y1_d024_AKX_YJD,92.0,1.0
48131,y1_d037_HMN_RZQ,111.0,1.0
48149,y1_d066_IAQ_YJD,247.0,1.0
48162,y1_d038_HMN_RZQ,184.0,1.0
48166,y1_d050_JZK_RZQ,155.0,1.0
48171,y1_d050_JZK_RZQ,282.0,1.0
48191,y2_d028_VMN_YJD,289.0,1.0
48210,y2_d077_MGJ_RZQ,107.0,1.0
48218,y1_d041_TKJ_YJD,51.0,1.0
48229,y1_d054_APZ_QEA,159.0,1.0
48251,y2_d014_TEQ_YJD,84.0,1.0
48283,y2_d071_XFE_RZQ,164.0,1.0
48301,y1_d095_KQQ_YJD,152.0,1.0
48306,y2_d010_JMJ_YJD,190.0,1.0
48313,y2_d042_RZQ_YJD,250.0,1.0
48322,y2_d002_BEJ_RZQ,157.0,1.0
48338,y2_d079_YJD_RZQ,211.0,1.0
48340,y2_d082_WMI_YJD,105.0,1.0
48351,y1_d034_AVV_YJD,188.0,1.0
48355,y1_d048_STK_QEA,73.0,1.0
48366,y1_d091_DYE_RZQ,123.0,1.0
48376,y1_d006_JJS_YJD,184.0,1.0
48381,y1_d016_OXG_QEA,270.0,1.0
48383,y1_d046_MHY_RZQ,234.0,1.0
48401,y1_d073_UWE_YJD,78.0,1.0
48408,y1_d086_DYE_YJD,40.0,1.0
48416,y2_d005_NSO_YJD,80.0,1.0
48435,y2_d081_YJD_RZQ,78.0,1.0
48437,y2_d081_YJD_RZQ,155.0,1.0
48444,y1_d008_JJS_YJD,108.0,1.0
48448,y1_d038_HMN_RZQ,304.0,1.0
48455,y1_d080_PVJ_RZQ,49.0,1.0
48464,y2_d028_VMN_YJD,331.0,1.0
48473,y2_d049_DYE_RZQ,91.0,1.0
48494,y1_d100_MRJ_YJD,17.0,1.0
48507,y2_d018_GIS_RZQ,160.0,1.0
48535,y2_d086_LFS_YJD,220.0,1.0
48539,y2_d095_QZE_RZQ,13.0,1.0
48540,y2_d095_QZE_RZQ,171.0,1.0
48541,y2_d095_QZE_RZQ,187.0,1.0
48567,y2_d078_MGJ_RZQ,130.0,1.0
48584,y1_d006_JJS_YJD,121.0,1.0
48588,y1_d047_MHY_RZQ,126.0,2.0
48613,y2_d010_TSZ_RZQ,120.0,1.0
48633,y2_d091_NYA_YJD,157.0,1.0
48637,y1_d009_GEA_YJD,154.0,1.0
48641,y1_d013_IXC_QEA,186.0,1.0
48654,y1_d047_VHS_YJD,19.0,1.0
48672,y2_d065_ESW_YJD,11.0,1.0
48681,y1_d019_JFU_YJD,30.0,1.0
48683,y1_d019_JFU_YJD,275.0,1.0
48691,y1_d025_JIL_RZQ,143.0,1.0
48699,y1_d058_KJH_RZQ,252.0,1.0
48714,y1_d080_FBP_QEA,194.0,1.0
48723,y1_d094_KQQ_YJD,37.0,1.0
48740,y2_d004_GHD_YJD,221.0,1.0
48744,y2_d009_JMJ_YJD,148.0,1.0
48748,y2_d009_JMJ_YJD,316.0,1.0
48753,y2_d012_RQJ_YJD,27.0,1.0
48756,y1_d014_IXC_QEA,153.0,1.0
48762,y1_d022_AKX_YJD,43.0,1.0
48778,y1_d058_WZR_YJD,292.0,1.0
48788,y1_d079_PVJ_RZQ,164.0,1.0
48791,y1_d080_FBP_QEA,44.0,1.0
48794,y1_d082_FBP_QEA,149.0,1.0
48796,y1_d082_YJD_RZQ,81.0,1.0
48802,y2_d067_ESW_YJD,214.0,1.0
48806,y2_d072_DYE_YJD,214.0,1.0
48819,y1_d046_VHS_YJD,215.0,3.0
48839,y2_d025_ALA_YJD,108.0,1.0
48850,y2_d065_HKR_RZQ,240.0,1.0
48852,y2_d072_XFE_RZQ,133.0,1.0
48859,y2_d090_NYA_YJD,137.0,1.0
48860,y2_d090_NYA_YJD,246.0,1.0
48865,y1_d002_CGA_QEA,73.0,1.0
48871,y1_d043_WJU_QEA,258.0,1.0
48875,y1_d059_JNJ_QEA,195.0,1.0
48882,y1_d071_ACN_QEA,152.0,1.0
48914,y2_d052_PTB_YJD,53.0,1.0
48925,y1_d089_CRQ_QEA,276.0,1.0
48931,y1_d094_XAX_QEA,175.0,1.0
48942,y2_d009_JMJ_YJD,52.0,1.0
48944,y2_d011_BVD_RZQ,201.0,1.0
48952,y2_d018_GIS_RZQ,124.0,1.0
48967,y1_d015_IXC_QEA,119.0,1.0
48985,y1_d044_WJU_QEA,300.0,1.0
48999,y1_d093_DYE_RZQ,138.0,1.0
49026,y2_d064_HKR_RZQ,239.0,1.0
49033,y1_d018_OXG_QEA,302.0,1.0
49040,y1_d039_HMN_RZQ,23.0,1.0
49049,y1_d046_WJU_QEA,253.0,1.0
49056,y1_d060.5_JNJ_QEA,207.0,1.0
49062,y1_d067_IAQ_YJD,50.0,1.0
49074,y1_d088_CRQ_QEA,18.0,1.0
49085,y2_d050_DYE_RZQ,37.0,1.0
49117,y1_d099_MRJ_YJD,263.0,1.0
49118,y2_d007_DYE_RZQ,90.0,3.0
49130,y2_d027_VMN_YJD,219.0,1.0
49143,y1_d045_WJU_QEA,24.0,1.0
49146,y1_d045_WJU_QEA,118.0,1.0
49152,y1_d057_KJH_RZQ,286.0,1.0
49158,y1_d065_UEX_RZQ,10.0,1.0
49161,y1_d083_YJD_RZQ,88.0,1.0
